4024.54000000, 0.88000000
4049.80000000, 0.00000000
4023.13000000, 0.00000000
4023.80000000, 0.44292600
4023.81000000, 1.15148000
4024.25000000, 0.00000000
4024.54000000, 0.50000000
4024.59000000, 0.22285600
4027.50000000, 0.00000000
4031.37000000, 0.00351600
4070.20000000, 7.05380000
4023.81000000, 0.00000000
4024.15000000, 0.00000000
4024.41000000, 0.37800000
4024.48000000, 0.50000000
4024.54000000, 0.00000000
4028.47000000, 0.59623600
4028.98000000, 0.29809100
4029.29000000, 0.00000000
4035.00000000, 3.26267500
4070.20000000, 7.09827500
4124.25000000, 0.09402700
4023.80000000, 0.00000000
4024.22000000, 0.37029600
4024.23000000, 1.71500000
4024.40000000, 0.23359700
4024.41000000, 0.87800000
4024.59000000, 0.05810300
4024.92000000, 0.00000000
4025.00000000, 0.05115700
4026.44000000, 0.13323500
4026.51000000, 0.29820300
4026.57000000, 0.00000000
4027.11000000, 0.00000000
4031.68000000, 0.00351600
4048.00000000, 3.16000000
4051.31000000, 0.00636300
4022.52000000, 0.00000000
4024.04000000, 0.00000000
4024.20000000, 0.21085300
4024.21000000, 26.85386500
4024.22000000, 0.21402900
4024.31000000, 0.00000000
4024.39000000, 0.50000000
4024.40000000, 0.00000000
4024.48000000, 0.00000000
4024.92000000, 0.13323500
4026.44000000, 0.00000000
4026.48000000, 0.00000000
4024.20000000, 0.57619500
4024.21000000, 23.90000000
4024.41000000, 0.50000000
4031.99000000, 0.00351600
4024.18000000, 0.14517000
4024.19000000, 5.03897800
4024.20000000, 0.38200000
4024.39000000, 0.00000000
4026.01000000, 0.00000000
4026.51000000, 0.00000000
4027.71000000, 0.29818500
4023.38000000, 0.00000000
4024.16000000, 0.06552000
4024.17000000, 8.15956700
4024.18000000, 0.21379000
4024.19000000, 0.50000000
4024.20000000, 0.00000000
4024.22000000, 0.00000000
4024.92000000, 0.00000000
4024.93000000, 0.13323500
4024.94000000, 0.00000000
4025.91000000, 0.29823700
4027.48000000, 1.41326600
4027.71000000, 0.00000000
4028.46000000, 0.93027000
4029.09000000, 0.00000000
4032.30000000, 0.00351600
4034.96000000, 0.00000000
4056.39000000, 0.24843400
4060.63000000, 0.00000000
4024.17000000, 4.58800000
4024.20000000, 0.50000000
4024.41000000, 0.00000000
4026.54000000, 0.00337100
4027.47000000, 0.90252600
4027.49000000, 0.00000000
4124.25000000, 0.10090700
4025.00000000, 0.00000000
4024.21000000, 9.30000000
4024.30000000, 0.00000000
4029.58000000, 0.90000000
4035.08000000, 0.00000000
