137.54000000, 3.25772000
137.60000000, 33.82972000
137.64000000, 15.09337000
137.67000000, 67.11000000
137.69000000, 7.26542000
137.54000000, 1.90625000
137.61000000, 35.96000000
137.63000000, 17.14801000
137.99000000, 7.14610000
137.54000000, 1.82067000
137.60000000, 41.82972000
137.62000000, 0.00000000
137.63000000, 9.88759000
137.71000000, 0.00000000
138.66000000, 2.30530000
137.54000000, 0.72067000
137.60000000, 47.00972000
137.61000000, 31.50000000
137.62000000, 8.00000000
138.01000000, 4.13271000
137.53000000, 4.00000000
137.54000000, 0.00000000
137.55000000, 51.50081000
137.57000000, 14.02547000
137.60000000, 39.00972000
137.61000000, 0.00000000
137.63000000, 17.14801000
137.66000000, 8.72442000
137.67000000, 58.38653000
137.68000000, 31.98094000
137.69000000, 10.76210000
137.70000000, 8.72283000
137.63000000, 9.88759000
138.02000000, 134.28975000
139.00000000, 185.25363000
137.55000000, 59.50081000
137.57000000, 18.41306000
137.58000000, 0.00000000
137.60000000, 33.82972000
137.63000000, 15.98573000
137.66000000, 0.00000000
137.53000000, 33.00978000
137.58000000, 0.00000000
137.57000000, 26.41306000
137.62000000, 0.00000000
137.86000000, 0.40000000
137.58000000, 4.45428000
137.64000000, 32.54475000
137.67000000, 55.45976000
137.68000000, 14.53084000
137.83000000, 30.64898000
137.53000000, 4.00000000
137.58000000, 0.00000000
137.64000000, 15.09337000
137.65000000, 0.00000000
137.66000000, 17.45138000
138.02000000, 93.08975000
138.42000000, 1.76080000
