137.52000000, 62.29289000
137.51000000, 0.00000000
137.46000000, 11.01453000
137.52000000, 58.79273000
137.51000000, 0.66889000
137.52000000, 45.96947000
137.47000000, 8.00000000
137.46000000, 19.01453000
137.52000000, 45.86547000
137.47000000, 0.00000000
137.46000000, 11.01453000
137.43000000, 0.00000000
137.41000000, 8.72378000
137.26000000, 36.42722000
137.52000000, 41.06130000
137.42000000, 0.00000000
137.40000000, 38.70043000
137.32000000, 34.83570000
137.04000000, 0.00000000
137.52000000, 40.67844000
137.48000000, 0.00000000
137.45000000, 10.89285000
137.27000000, 28.69062000
137.52000000, 9.84444000
137.45000000, 10.89285000
137.43000000, 8.72473000
137.41000000, 0.00000000
137.36000000, 26.98454000
137.33000000, 0.00000000
137.18000000, 26.95087000
136.40000000, 30.47148000
137.52000000, 8.38469000
137.45000000, 17.65698000
137.44000000, 15.27061000
137.43000000, 0.00000000
137.41000000, 33.84908000
137.40000000, 21.24905000
137.38000000, 17.45010000
137.29000000, 2.07706000
137.52000000, 8.29699000
137.42000000, 30.77989000
137.41000000, 1.96071000
137.40000000, 38.70043000
137.38000000, 0.00000000
136.37000000, 6.19134000
135.76000000, 8.85185000
135.56000000, 22.38312000
137.46000000, 8.31773000
137.45000000, 9.65698000
137.41000000, 12.65751000
137.40000000, 33.70043000
137.33000000, 5.00000000
137.24000000, 0.40000000
